filename,session,subject,emotion
session_1_mhw_eeg_data_21_9.csv,1,mhw,0
session_1_ldy_eeg_data_1_39.csv,1,ldy,1
session_1_mhw_eeg_data_14_0.csv,1,mhw,1
session_1_ly_eeg_data_1_32.csv,1,ly,1
session_1_mz_eeg_data_14_30.csv,1,mz,1
session_1_mz_eeg_data_3_48.csv,1,mz,3
session_1_wll_eeg_data_7_23.csv,1,wll,0
session_1_zjy_eeg_data_24_15.csv,1,zjy,3
session_1_qyt_eeg_data_14_14.csv,1,qyt,1
session_1_wll_eeg_data_20_10.csv,1,wll,3
session_1_hql_eeg_data_14_17.csv,1,hql,1
session_1_whh_eeg_data_6_36.csv,1,whh,0
session_1_mz_eeg_data_13_39.csv,1,mz,1
session_1_whh_eeg_data_21_13.csv,1,whh,0
session_1_rx_eeg_data_2_2.csv,1,rx,2
session_1_whh_eeg_data_6_22.csv,1,whh,0
session_1_mz_eeg_data_14_3.csv,1,mz,1
session_1_wll_eeg_data_23_7.csv,1,wll,0
session_1_tyc_eeg_data_24_3.csv,1,tyc,3
session_1_qyt_eeg_data_7_3.csv,1,qyt,0
session_1_rx_eeg_data_10_6.csv,1,rx,1
session_1_cz_eeg_data_4_7.csv,1,cz,0
session_1_rx_eeg_data_2_21.csv,1,rx,2
session_1_whh_eeg_data_15_5.csv,1,whh,2
session_1_ha_eeg_data_3_14.csv,1,ha,3
session_1_mz_eeg_data_14_24.csv,1,mz,1
session_1_wll_eeg_data_7_37.csv,1,wll,0
session_1_ha_eeg_data_13_5.csv,1,ha,1
session_1_cz_eeg_data_13_48.csv,1,cz,1
session_1_qyt_eeg_data_14_28.csv,1,qyt,1
session_1_wll_eeg_data_9_32.csv,1,wll,0
session_1_zjd_eeg_data_14_7.csv,1,zjd,1
session_1_hql_eeg_data_13_22.csv,1,hql,1
session_1_zjy_eeg_data_24_29.csv,1,zjy,3
session_1_rx_eeg_data_13_43.csv,1,rx,1
session_1_zjy_eeg_data_23_20.csv,1,zjy,0
session_1_whh_eeg_data_8_27.csv,1,whh,1
session_1_zjy_eeg_data_7_2.csv,1,zjy,0
session_1_qyt_eeg_data_13_21.csv,1,qyt,1
session_1_cz_eeg_data_14_41.csv,1,cz,1
session_1_ha_eeg_data_4_21.csv,1,ha,0
session_1_qyt_eeg_data_13_35.csv,1,qyt,1
session_1_zjy_eeg_data_23_34.csv,1,zjy,0
session_1_whh_eeg_data_8_33.csv,1,whh,1
session_1_mz_eeg_data_13_11.csv,1,mz,1
session_1_wll_eeg_data_9_26.csv,1,wll,0
session_1_mz_eeg_data_14_18.csv,1,mz,1
session_1_tyc_eeg_data_22_14.csv,1,tyc,3
session_1_hql_eeg_data_13_36.csv,1,hql,1
session_1_whh_eeg_data_1_17.csv,1,whh,1
session_1_rx_eeg_data_5_14.csv,1,rx,2
session_1_wq_eeg_data_1_8.csv,1,wq,1
session_1_ha_eeg_data_3_28.csv,1,ha,3
session_1_zjd_eeg_data_16_18.csv,1,zjd,3
session_1_hql_eeg_data_21_9.csv,1,hql,0
session_1_zjd_eeg_data_18_35.csv,1,zjd,2
session_1_whh_eeg_data_3_3.csv,1,whh,3
session_1_ly_eeg_data_4_16.csv,1,ly,0
session_1_mhw_eeg_data_23_11.csv,1,mhw,0
session_1_hql_eeg_data_14_0.csv,1,hql,1
session_1_ldy_eeg_data_21_16.csv,1,ldy,0
session_1_ly_eeg_data_16_30.csv,1,ly,3
session_1_mhw_eeg_data_24_18.csv,1,mhw,3
session_1_ldy_eeg_data_3_14.csv,1,ldy,3
session_1_tyc_eeg_data_15_41.csv,1,tyc,2
session_1_mhw_eeg_data_7_4.csv,1,mhw,0
session_1_zjd_eeg_data_11_11.csv,1,zjd,2
session_1_mhw_eeg_data_8_42.csv,1,mhw,1
session_1_rx_eeg_data_24_16.csv,1,rx,3
session_1_wq_eeg_data_6_17.csv,1,wq,0
session_1_ly_eeg_data_16_24.csv,1,ly,3
session_1_tyc_eeg_data_15_55.csv,1,tyc,2
session_1_whh_eeg_data_18_43.csv,1,whh,2
session_1_tyc_eeg_data_19_3.csv,1,tyc,3
session_1_cz_eeg_data_14_7.csv,1,cz,1
session_1_cz_eeg_data_23_14.csv,1,cz,0
session_1_hql_eeg_data_3_4.csv,1,hql,3
session_1_zjd_eeg_data_18_21.csv,1,zjd,2
session_1_wll_eeg_data_5_4.csv,1,wll,2
session_1_ldy_eeg_data_4_21.csv,1,ldy,0
session_1_rx_eeg_data_23_37.csv,1,rx,0
session_1_wq_eeg_data_1_36.csv,1,wq,1
session_1_zjd_eeg_data_16_24.csv,1,zjd,3
session_1_ly_eeg_data_3_23.csv,1,ly,3
session_1_mhw_eeg_data_12_6.csv,1,mhw,1
session_1_mhw_eeg_data_24_24.csv,1,mhw,3
session_1_ly_eeg_data_18_21.csv,1,ly,2
session_1_wq_eeg_data_8_12.csv,1,wq,1
session_1_ldy_eeg_data_3_28.csv,1,ldy,3
session_1_zjy_eeg_data_17_1.csv,1,zjy,2
session_1_ly_eeg_data_16_18.csv,1,ly,3
session_1_ldy_eeg_data_13_5.csv,1,ldy,1
session_1_zjy_eeg_data_13_40.csv,1,zjy,1
session_1_mhw_eeg_data_24_30.csv,1,mhw,3
session_1_ly_eeg_data_1_3.csv,1,ly,1
session_1_ly_eeg_data_18_35.csv,1,ly,2
session_1_qyt_eeg_data_23_41.csv,1,qyt,0
session_1_ly_eeg_data_3_37.csv,1,ly,3
session_1_wq_eeg_data_9_1.csv,1,wq,0
session_1_zjy_eeg_data_22_8.csv,1,zjy,3
session_1_cz_eeg_data_24_21.csv,1,cz,3
session_1_zjd_eeg_data_16_30.csv,1,zjd,3
session_1_cz_eeg_data_23_28.csv,1,cz,0
session_1_qyt_eeg_data_17_7.csv,1,qyt,2
session_1_mhw_eeg_data_23_39.csv,1,mhw,0
session_1_wq_eeg_data_20_5.csv,1,wq,3
session_1_hql_eeg_data_23_42.csv,1,hql,0
session_1_rx_eeg_data_23_23.csv,1,rx,0
session_1_ly_eeg_data_11_11.csv,1,ly,2
session_1_wq_eeg_data_1_22.csv,1,wq,1
session_1_rx_eeg_data_4_4.csv,1,rx,0
session_1_rx_eeg_data_23_9.csv,1,rx,0
session_1_wll_eeg_data_22_15.csv,1,wll,3
session_1_mz_eeg_data_12_5.csv,1,mz,1
session_1_ha_eeg_data_8_21.csv,1,ha,1
session_1_tyc_eeg_data_22_5.csv,1,tyc,3
session_1_wll_eeg_data_10_8.csv,1,wll,1
session_1_hql_eeg_data_16_12.csv,1,hql,3
session_1_wq_eeg_data_15_60.csv,1,wq,2
session_1_qyt_eeg_data_1_5.csv,1,qyt,1
session_1_zjy_eeg_data_21_19.csv,1,zjy,0
session_1_rx_eeg_data_16_0.csv,1,rx,3
session_1_cz_eeg_data_2_1.csv,1,cz,2
session_1_zjd_eeg_data_8_45.csv,1,zjd,1
session_1_whh_eeg_data_13_3.csv,1,whh,1
session_1_mz_eeg_data_18_18.csv,1,mz,2
session_1_qyt_eeg_data_16_11.csv,1,qyt,3
session_1_rx_eeg_data_9_14.csv,1,rx,0
session_1_qyt_eeg_data_18_28.csv,1,qyt,2
session_1_ha_eeg_data_1_11.csv,1,ha,1
session_1_zjd_eeg_data_8_51.csv,1,zjd,1
session_1_mz_eeg_data_16_21.csv,1,mz,3
session_1_whh_eeg_data_23_16.csv,1,whh,0
session_1_whh_eeg_data_4_27.csv,1,whh,0
session_1_ha_eeg_data_6_18.csv,1,ha,0
session_1_cz_eeg_data_18_41.csv,1,cz,2
session_1_ha_eeg_data_8_35.csv,1,ha,1
session_1_wll_eeg_data_2_13.csv,1,wll,2
session_1_zjy_eeg_data_21_25.csv,1,zjy,0
session_1_qyt_eeg_data_19_8.csv,1,qyt,3
session_1_ha_eeg_data_6_30.csv,1,ha,0
session_1_ha_eeg_data_1_39.csv,1,ha,1
session_1_rx_eeg_data_9_28.csv,1,rx,0
session_1_mz_eeg_data_18_24.csv,1,mz,2
session_1_ha_eeg_data_15_3.csv,1,ha,2
session_1_whh_eeg_data_24_23.csv,1,whh,3
session_1_ha_eeg_data_22_11.csv,1,ha,3
session_1_mz_eeg_data_18_30.csv,1,mz,2
session_1_whh_eeg_data_3_12.csv,1,whh,3
session_1_rx_eeg_data_7_11.csv,1,rx,0
session_1_qyt_eeg_data_18_14.csv,1,qyt,2
session_1_zjd_eeg_data_12_1.csv,1,zjd,1
session_1_ha_eeg_data_6_24.csv,1,ha,0
session_1_zjy_eeg_data_1_4.csv,1,zjy,1
session_1_wq_eeg_data_15_48.csv,1,wq,2
session_1_mz_eeg_data_8_41.csv,1,mz,1
session_1_hql_eeg_data_18_17.csv,1,hql,2
session_1_ldy_eeg_data_2_4.csv,1,ldy,2
session_1_ha_eeg_data_13_25.csv,1,ha,1
session_1_whh_eeg_data_15_17.csv,1,whh,2
session_1_hql_eeg_data_9_16.csv,1,hql,0
session_1_mhw_eeg_data_5_6.csv,1,mhw,2
session_1_zjy_eeg_data_19_21.csv,1,zjy,3
session_1_cz_eeg_data_7_28.csv,1,cz,0
session_1_qyt_eeg_data_8_27.csv,1,qyt,1
session_1_mhw_eeg_data_5_16.csv,1,mhw,2
session_1_hql_eeg_data_16_2.csv,1,hql,3
session_1_whh_eeg_data_1_1.csv,1,whh,1
session_1_zjy_eeg_data_8_21.csv,1,zjy,1
session_1_hql_eeg_data_1_6.csv,1,hql,1
session_1_zjy_eeg_data_8_35.csv,1,zjy,1
session_1_zjy_eeg_data_10_11.csv,1,zjy,1
session_1_ly_eeg_data_15_49.csv,1,ly,2
session_1_zjy_eeg_data_6_18.csv,1,zjy,0
session_1_cz_eeg_data_16_5.csv,1,cz,3
session_1_tyc_eeg_data_18_15.csv,1,tyc,2
session_1_ha_eeg_data_14_38.csv,1,ha,1
session_1_rx_eeg_data_8_9.csv,1,rx,1
session_1_qyt_eeg_data_1_17.csv,1,qyt,1
session_1_qyt_eeg_data_20_10.csv,1,qyt,3
session_1_qyt_eeg_data_8_33.csv,1,qyt,1
session_1_cz_eeg_data_9_11.csv,1,cz,0
session_1_wll_eeg_data_14_14.csv,1,wll,1
session_1_zjd_eeg_data_15_61.csv,1,zjd,2
session_1_zjd_eeg_data_6_9.csv,1,zjd,0
session_1_ha_eeg_data_13_31.csv,1,ha,1
session_1_zjy_eeg_data_1_11.csv,1,zjy,1
session_1_cz_eeg_data_7_14.csv,1,cz,0
session_1_qyt_eeg_data_6_36.csv,1,qyt,0
session_1_mhw_eeg_data_10_4.csv,1,mhw,1
session_1_zjd_eeg_data_15_49.csv,1,zjd,2
session_1_zjy_eeg_data_1_39.csv,1,zjy,1
session_1_ha_eeg_data_13_19.csv,1,ha,1
session_1_tyc_eeg_data_16_10.csv,1,tyc,3
session_1_ly_eeg_data_15_61.csv,1,ly,2
session_1_zjy_eeg_data_10_39.csv,1,zjy,1
session_1_ha_eeg_data_14_10.csv,1,ha,1
session_1_whh_eeg_data_12_22.csv,1,whh,1
session_1_zjy_eeg_data_6_30.csv,1,zjy,0
session_1_wll_eeg_data_13_35.csv,1,wll,1
session_1_wll_eeg_data_7_6.csv,1,wll,0
session_1_wll_eeg_data_13_21.csv,1,wll,1
session_1_wq_eeg_data_22_7.csv,1,wq,3
session_1_qyt_eeg_data_15_5.csv,1,qyt,2
session_1_tyc_eeg_data_18_29.csv,1,tyc,2
session_1_zjy_eeg_data_6_24.csv,1,zjy,0
session_1_hql_eeg_data_7_13.csv,1,hql,0
session_1_ly_eeg_data_3_1.csv,1,ly,3
session_1_qyt_eeg_data_6_22.csv,1,qyt,0
session_1_ldy_eeg_data_11_7.csv,1,ldy,2
session_1_zjy_eeg_data_15_3.csv,1,zjy,2
session_1_ly_eeg_data_24_5.csv,1,ly,3
session_1_wll_eeg_data_14_28.csv,1,wll,1
session_1_wq_eeg_data_18_20.csv,1,wq,2
session_1_whh_eeg_data_24_8.csv,1,whh,3
session_1_zjd_eeg_data_8_6.csv,1,zjd,1
session_1_cz_eeg_data_15_15.csv,1,cz,2
session_1_tyc_eeg_data_6_29.csv,1,tyc,0
session_1_whh_eeg_data_11_1.csv,1,whh,2
session_1_rx_eeg_data_14_2.csv,1,rx,1
session_1_tyc_eeg_data_1_20.csv,1,tyc,1
session_1_qyt_eeg_data_3_7.csv,1,qyt,3
session_1_tyc_eeg_data_20_7.csv,1,tyc,3
session_1_mz_eeg_data_10_7.csv,1,mz,1
session_1_rx_eeg_data_12_17.csv,1,rx,1
session_1_mz_eeg_data_2_20.csv,1,mz,2
session_1_mz_eeg_data_15_58.csv,1,mz,2
session_1_rx_eeg_data_6_6.csv,1,rx,0
session_1_wq_eeg_data_11_10.csv,1,wq,2
session_1_zjd_eeg_data_5_11.csv,1,zjd,2
session_1_tyc_eeg_data_23_40.csv,1,tyc,0
session_1_mhw_eeg_data_12_19.csv,1,mhw,1
session_1_tyc_eeg_data_1_34.csv,1,tyc,1
session_1_tyc_eeg_data_8_10.csv,1,tyc,1
session_1_wq_eeg_data_18_34.csv,1,wq,2
session_1_mhw_eeg_data_15_10.csv,1,mhw,2
session_1_zjd_eeg_data_2_18.csv,1,zjd,2
session_1_wq_eeg_data_16_19.csv,1,wq,3
session_1_tyc_eeg_data_6_15.csv,1,tyc,0
session_1_cz_eeg_data_15_29.csv,1,cz,2
session_1_tyc_eeg_data_8_38.csv,1,tyc,1
session_1_ldy_eeg_data_19_12.csv,1,ldy,3
session_1_mhw_eeg_data_15_38.csv,1,mhw,2
session_1_rx_eeg_data_15_22.csv,1,rx,2
session_1_hql_eeg_data_15_43.csv,1,hql,2
session_1_mz_eeg_data_5_15.csv,1,mz,2
session_1_wq_eeg_data_16_31.csv,1,wq,3
session_1_ldy_eeg_data_10_36.csv,1,ldy,1
session_1_qyt_eeg_data_15_40.csv,1,qyt,2
session_1_wq_eeg_data_19_1.csv,1,wq,3
session_1_cz_eeg_data_12_20.csv,1,cz,1
session_1_ha_eeg_data_9_2.csv,1,ha,0
session_1_qyt_eeg_data_15_54.csv,1,qyt,2
session_1_ldy_eeg_data_10_22.csv,1,ldy,1
session_1_zjy_eeg_data_3_6.csv,1,zjy,3
session_1_wll_eeg_data_9_9.csv,1,wll,0
session_1_mhw_eeg_data_12_25.csv,1,mhw,1
session_1_ha_eeg_data_22_8.csv,1,ha,3
session_1_zjd_eeg_data_10_3.csv,1,zjd,1
session_1_rx_eeg_data_15_36.csv,1,rx,2
session_1_wq_eeg_data_16_25.csv,1,wq,3
session_1_hql_eeg_data_15_57.csv,1,hql,2
session_1_ha_eeg_data_17_1.csv,1,ha,2
session_1_wll_eeg_data_9_8.csv,1,wll,0
session_1_mhw_eeg_data_12_24.csv,1,mhw,1
session_1_ldy_eeg_data_10_23.csv,1,ldy,1
session_1_zjy_eeg_data_3_7.csv,1,zjy,3
session_1_qyt_eeg_data_15_55.csv,1,qyt,2
session_1_ha_eeg_data_17_0.csv,1,ha,2
session_1_wq_eeg_data_16_24.csv,1,wq,3
session_1_hql_eeg_data_15_56.csv,1,hql,2
session_1_rx_eeg_data_15_37.csv,1,rx,2
session_1_zjd_eeg_data_10_2.csv,1,zjd,1
session_1_ha_eeg_data_22_9.csv,1,ha,3
session_1_hql_eeg_data_15_42.csv,1,hql,2
session_1_wq_eeg_data_16_30.csv,1,wq,3
session_1_mz_eeg_data_5_14.csv,1,mz,2
session_1_rx_eeg_data_15_23.csv,1,rx,2
session_1_ldy_eeg_data_19_13.csv,1,ldy,3
session_1_mhw_eeg_data_15_39.csv,1,mhw,2
session_1_tyc_eeg_data_8_39.csv,1,tyc,1
session_1_cz_eeg_data_15_28.csv,1,cz,2
session_1_tyc_eeg_data_6_14.csv,1,tyc,0
session_1_ha_eeg_data_9_3.csv,1,ha,0
session_1_cz_eeg_data_12_21.csv,1,cz,1
session_1_wq_eeg_data_19_0.csv,1,wq,3
session_1_qyt_eeg_data_15_41.csv,1,qyt,2
session_1_ldy_eeg_data_10_37.csv,1,ldy,1
session_1_tyc_eeg_data_1_35.csv,1,tyc,1
session_1_mhw_eeg_data_12_18.csv,1,mhw,1
session_1_tyc_eeg_data_23_41.csv,1,tyc,0
session_1_zjd_eeg_data_5_10.csv,1,zjd,2
session_1_wq_eeg_data_11_11.csv,1,wq,2
session_1_wq_eeg_data_16_18.csv,1,wq,3
session_1_zjd_eeg_data_2_19.csv,1,zjd,2
session_1_mhw_eeg_data_15_11.csv,1,mhw,2
session_1_wq_eeg_data_18_35.csv,1,wq,2
session_1_tyc_eeg_data_8_11.csv,1,tyc,1
session_1_rx_eeg_data_3_48.csv,1,rx,3
session_1_whh_eeg_data_11_0.csv,1,whh,2
session_1_tyc_eeg_data_6_28.csv,1,tyc,0
session_1_cz_eeg_data_15_14.csv,1,cz,2
session_1_zjd_eeg_data_8_7.csv,1,zjd,1
session_1_whh_eeg_data_24_9.csv,1,whh,3
session_1_wq_eeg_data_18_21.csv,1,wq,2
session_1_mz_eeg_data_15_59.csv,1,mz,2
session_1_rx_eeg_data_6_7.csv,1,rx,0
session_1_mz_eeg_data_2_21.csv,1,mz,2
session_1_mz_eeg_data_10_6.csv,1,mz,1
session_1_rx_eeg_data_12_16.csv,1,rx,1
session_1_tyc_eeg_data_20_6.csv,1,tyc,3
session_1_qyt_eeg_data_3_6.csv,1,qyt,3
session_1_tyc_eeg_data_1_21.csv,1,tyc,1
session_1_rx_eeg_data_14_3.csv,1,rx,1
session_1_zjy_eeg_data_6_25.csv,1,zjy,0
session_1_tyc_eeg_data_18_28.csv,1,tyc,2
session_1_qyt_eeg_data_15_4.csv,1,qyt,2
session_1_wq_eeg_data_22_6.csv,1,wq,3
session_1_wll_eeg_data_13_20.csv,1,wll,1
session_1_wll_eeg_data_14_29.csv,1,wll,1
session_1_ly_eeg_data_24_4.csv,1,ly,3
session_1_zjy_eeg_data_15_2.csv,1,zjy,2
session_1_ldy_eeg_data_11_6.csv,1,ldy,2
session_1_qyt_eeg_data_6_23.csv,1,qyt,0
session_1_ly_eeg_data_3_0.csv,1,ly,3
session_1_hql_eeg_data_7_12.csv,1,hql,0
session_1_ha_eeg_data_13_18.csv,1,ha,1
session_1_zjy_eeg_data_1_38.csv,1,zjy,1
session_1_zjd_eeg_data_15_48.csv,1,zjd,2
session_1_mhw_eeg_data_10_5.csv,1,mhw,1
session_1_mhw_eeg_data_2_22.csv,1,mhw,2
session_1_qyt_eeg_data_6_37.csv,1,qyt,0
session_1_cz_eeg_data_7_15.csv,1,cz,0
session_1_wll_eeg_data_7_7.csv,1,wll,0
session_1_wll_eeg_data_13_34.csv,1,wll,1
session_1_zjy_eeg_data_6_31.csv,1,zjy,0
session_1_whh_eeg_data_12_23.csv,1,whh,1
session_1_ha_eeg_data_14_11.csv,1,ha,1
session_1_zjy_eeg_data_10_38.csv,1,zjy,1
session_1_ly_eeg_data_15_60.csv,1,ly,2
session_1_tyc_eeg_data_16_11.csv,1,tyc,3
session_1_qyt_eeg_data_1_16.csv,1,qyt,1
session_1_rx_eeg_data_8_8.csv,1,rx,1
session_1_ha_eeg_data_14_39.csv,1,ha,1
session_1_tyc_eeg_data_18_14.csv,1,tyc,2
session_1_zjy_eeg_data_6_19.csv,1,zjy,0
session_1_cz_eeg_data_16_4.csv,1,cz,3
session_1_ly_eeg_data_15_48.csv,1,ly,2
session_1_zjy_eeg_data_10_10.csv,1,zjy,1
session_1_zjy_eeg_data_8_34.csv,1,zjy,1
session_1_hql_eeg_data_1_7.csv,1,hql,1
session_1_zjy_eeg_data_1_10.csv,1,zjy,1
session_1_ha_eeg_data_13_30.csv,1,ha,1
session_1_zjd_eeg_data_6_8.csv,1,zjd,0
session_1_wll_eeg_data_14_15.csv,1,wll,1
session_1_cz_eeg_data_9_10.csv,1,cz,0
session_1_zjd_eeg_data_15_60.csv,1,zjd,2
session_1_qyt_eeg_data_8_32.csv,1,qyt,1
session_1_qyt_eeg_data_8_26.csv,1,qyt,1
session_1_cz_eeg_data_7_29.csv,1,cz,0
session_1_zjy_eeg_data_19_20.csv,1,zjy,3
session_1_mhw_eeg_data_5_7.csv,1,mhw,2
session_1_hql_eeg_data_9_17.csv,1,hql,0
session_1_whh_eeg_data_15_16.csv,1,whh,2
session_1_ha_eeg_data_13_24.csv,1,ha,1
session_1_ldy_eeg_data_2_5.csv,1,ldy,2
session_1_zjy_eeg_data_8_20.csv,1,zjy,1
session_1_whh_eeg_data_1_0.csv,1,whh,1
session_1_hql_eeg_data_16_3.csv,1,hql,3
session_1_mhw_eeg_data_5_17.csv,1,mhw,2
session_1_zjd_eeg_data_12_0.csv,1,zjd,1
session_1_qyt_eeg_data_18_15.csv,1,qyt,2
session_1_rx_eeg_data_7_10.csv,1,rx,0
session_1_whh_eeg_data_3_13.csv,1,whh,3
session_1_ha_eeg_data_22_10.csv,1,ha,3
session_1_mz_eeg_data_18_31.csv,1,mz,2
session_1_whh_eeg_data_24_22.csv,1,whh,3
session_1_tyc_eeg_data_20_10.csv,1,tyc,3
session_1_ha_eeg_data_15_2.csv,1,ha,2
session_1_mz_eeg_data_8_40.csv,1,mz,1
session_1_hql_eeg_data_18_16.csv,1,hql,2
session_1_wq_eeg_data_15_49.csv,1,wq,2
session_1_zjy_eeg_data_1_5.csv,1,zjy,1
session_1_ha_eeg_data_6_25.csv,1,ha,0
session_1_ha_eeg_data_6_31.csv,1,ha,0
session_1_qyt_eeg_data_19_9.csv,1,qyt,3
session_1_zjy_eeg_data_21_24.csv,1,zjy,0
session_1_wll_eeg_data_2_12.csv,1,wll,2
session_1_mz_eeg_data_18_25.csv,1,mz,2
session_1_rx_eeg_data_9_29.csv,1,rx,0
session_1_ha_eeg_data_1_38.csv,1,ha,1
session_1_mz_eeg_data_16_20.csv,1,mz,3
session_1_zjd_eeg_data_8_50.csv,1,zjd,1
session_1_ha_eeg_data_1_10.csv,1,ha,1
session_1_qyt_eeg_data_18_29.csv,1,qyt,2
session_1_ha_eeg_data_8_34.csv,1,ha,1
session_1_ha_eeg_data_6_19.csv,1,ha,0
session_1_cz_eeg_data_18_40.csv,1,cz,2
session_1_whh_eeg_data_4_26.csv,1,whh,0
session_1_whh_eeg_data_23_17.csv,1,whh,0
session_1_cz_eeg_data_2_0.csv,1,cz,2
session_1_rx_eeg_data_16_1.csv,1,rx,3
session_1_zjy_eeg_data_21_18.csv,1,zjy,0
session_1_qyt_eeg_data_1_4.csv,1,qyt,1
session_1_hql_eeg_data_16_13.csv,1,hql,3
session_1_wq_eeg_data_15_61.csv,1,wq,2
session_1_tyc_eeg_data_22_4.csv,1,tyc,3
session_1_wll_eeg_data_10_9.csv,1,wll,1
session_1_ha_eeg_data_8_20.csv,1,ha,1
session_1_mz_eeg_data_12_4.csv,1,mz,1
session_1_wll_eeg_data_22_14.csv,1,wll,3
session_1_rx_eeg_data_23_8.csv,1,rx,0
session_1_rx_eeg_data_4_5.csv,1,rx,0
session_1_rx_eeg_data_9_15.csv,1,rx,0
session_1_qyt_eeg_data_16_10.csv,1,qyt,3
session_1_mz_eeg_data_18_19.csv,1,mz,2
session_1_whh_eeg_data_13_2.csv,1,whh,1
session_1_mz_eeg_data_16_34.csv,1,mz,3
session_1_zjd_eeg_data_8_44.csv,1,zjd,1
session_1_cz_eeg_data_24_20.csv,1,cz,3
session_1_zjy_eeg_data_22_9.csv,1,zjy,3
session_1_wq_eeg_data_9_0.csv,1,wq,0
session_1_ly_eeg_data_3_36.csv,1,ly,3
session_1_qyt_eeg_data_23_40.csv,1,qyt,0
session_1_ly_eeg_data_1_2.csv,1,ly,1
session_1_ly_eeg_data_18_34.csv,1,ly,2
session_1_mhw_eeg_data_24_31.csv,1,mhw,3
session_1_zjy_eeg_data_13_41.csv,1,zjy,1
session_1_ldy_eeg_data_13_4.csv,1,ldy,1
session_1_ly_eeg_data_16_19.csv,1,ly,3
session_1_zjy_eeg_data_17_0.csv,1,zjy,2
session_1_ly_eeg_data_11_10.csv,1,ly,2
session_1_wq_eeg_data_1_23.csv,1,wq,1
session_1_rx_eeg_data_23_22.csv,1,rx,0
session_1_wq_eeg_data_20_4.csv,1,wq,3
session_1_mhw_eeg_data_23_38.csv,1,mhw,0
session_1_qyt_eeg_data_17_6.csv,1,qyt,2
session_1_cz_eeg_data_23_29.csv,1,cz,0
session_1_zjd_eeg_data_16_31.csv,1,zjd,3
session_1_zjd_eeg_data_16_25.csv,1,zjd,3
session_1_wq_eeg_data_1_37.csv,1,wq,1
session_1_rx_eeg_data_23_36.csv,1,rx,0
session_1_ldy_eeg_data_4_20.csv,1,ldy,0
session_1_wll_eeg_data_5_5.csv,1,wll,2
session_1_ldy_eeg_data_3_29.csv,1,ldy,3
session_1_ly_eeg_data_18_20.csv,1,ly,2
session_1_wq_eeg_data_8_13.csv,1,wq,1
session_1_mhw_eeg_data_24_25.csv,1,mhw,3
session_1_mhw_eeg_data_12_7.csv,1,mhw,1
session_1_ly_eeg_data_3_22.csv,1,ly,3
session_1_tyc_eeg_data_15_54.csv,1,tyc,2
session_1_wq_eeg_data_6_16.csv,1,wq,0
session_1_ly_eeg_data_16_25.csv,1,ly,3
session_1_rx_eeg_data_24_17.csv,1,rx,3
session_1_mhw_eeg_data_8_43.csv,1,mhw,1
session_1_hql_eeg_data_3_5.csv,1,hql,3
session_1_zjd_eeg_data_18_20.csv,1,zjd,2
session_1_cz_eeg_data_23_15.csv,1,cz,0
session_1_cz_eeg_data_14_6.csv,1,cz,1
session_1_tyc_eeg_data_19_2.csv,1,tyc,3
session_1_whh_eeg_data_18_42.csv,1,whh,2
session_1_ldy_eeg_data_21_17.csv,1,ldy,0
session_1_hql_eeg_data_14_1.csv,1,hql,1
session_1_mhw_eeg_data_23_10.csv,1,mhw,0
session_1_whh_eeg_data_3_2.csv,1,whh,3
session_1_zjd_eeg_data_18_34.csv,1,zjd,2
session_1_ly_eeg_data_4_17.csv,1,ly,0
session_1_hql_eeg_data_21_8.csv,1,hql,0
session_1_zjd_eeg_data_16_19.csv,1,zjd,3
session_1_zjd_eeg_data_11_10.csv,1,zjd,2
session_1_mhw_eeg_data_7_5.csv,1,mhw,0
session_1_tyc_eeg_data_15_40.csv,1,tyc,2
session_1_ldy_eeg_data_3_15.csv,1,ldy,3
session_1_mhw_eeg_data_24_19.csv,1,mhw,3
session_1_ly_eeg_data_16_31.csv,1,ly,3
session_1_mz_eeg_data_13_10.csv,1,mz,1
session_1_whh_eeg_data_8_32.csv,1,whh,1
session_1_zjy_eeg_data_23_35.csv,1,zjy,0
session_1_qyt_eeg_data_13_34.csv,1,qyt,1
session_1_ha_eeg_data_4_20.csv,1,ha,0
session_1_ha_eeg_data_3_29.csv,1,ha,3
session_1_wq_eeg_data_1_9.csv,1,wq,1
session_1_rx_eeg_data_5_15.csv,1,rx,2
session_1_whh_eeg_data_1_16.csv,1,whh,1
session_1_hql_eeg_data_13_37.csv,1,hql,1
session_1_mz_eeg_data_14_19.csv,1,mz,1
session_1_tyc_eeg_data_22_15.csv,1,tyc,3
session_1_wll_eeg_data_9_27.csv,1,wll,0
session_1_rx_eeg_data_13_42.csv,1,rx,1
session_1_zjy_eeg_data_24_28.csv,1,zjy,3
session_1_hql_eeg_data_13_23.csv,1,hql,1
session_1_zjd_eeg_data_14_6.csv,1,zjd,1
session_1_wll_eeg_data_9_33.csv,1,wll,0
session_1_qyt_eeg_data_14_29.csv,1,qyt,1
session_1_cz_eeg_data_13_49.csv,1,cz,1
session_1_ha_eeg_data_13_4.csv,1,ha,1
session_1_cz_eeg_data_14_40.csv,1,cz,1
session_1_qyt_eeg_data_13_20.csv,1,qyt,1
session_1_zjy_eeg_data_7_3.csv,1,zjy,0
session_1_whh_eeg_data_8_26.csv,1,whh,1
session_1_zjy_eeg_data_23_21.csv,1,zjy,0
session_1_rx_eeg_data_2_20.csv,1,rx,2
